antibiotic,genome_name,evidence,computational_method,owner,computational_method_performance,public,measurement,taxon_id,genome_id,measurement_value,measurement_unit,computational_method_version,id,date_inserted,date_modified,_version_,resistant_phenotype,laboratory_typing_method,pmid,laboratory_typing_platform,measurement_sign,vendor,testing_standard,testing_standard_year
tetracycline,Acinetobacter baumannii 1043903,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.96, CI[0.94, 0.99]",True,8.0,1310569,1310569.3,8.0,mg/L,202503101,84957ee4-f85e-483c-b364-580bd096bf26,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100867600400,,,,,,,,
tobramycin,Acinetobacter baumannii 1043903,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.96]",True,2.0,1310569,1310569.3,2.0,mg/L,202503101,0a2f6c0a-a45e-4327-b051-776074aac70b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100867600400,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 1043903,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.71, CI[0.66, 0.76]",True,4.0,1310569,1310569.3,4.0,mg/L,202503101,3d6e0f73-dc3a-41c4-b093-9e4c2e12e2b0,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540430643495000,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.80, 0.97]",True,,1310569,1310569.3,,,202503101,be0bb80d-1891-470e-97da-ab0e9fbb9e0d,2025-07-14T21:17:14.806Z,2025-07-14T21:17:14.806Z,1840540468464582700,Susceptible,,,,,,,
amikacin,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.91, 0.98]",True,,1310569,1310569.3,,,202503101,3db83214-6975-4257-908f-d6f713ccce79,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659628253200,Resistant,,,,,,,
ceftazidime,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.90, CI[0.86, 0.94]",True,,1310569,1310569.3,,,202503101,989e3471-18d8-4fc8-8d77-70cca2be43bf,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659628253200,Resistant,,,,,,,
ciprofloxacin,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.95, CI[0.91, 0.99]",True,,1310569,1310569.3,,,202503101,5911cd96-b46c-405b-9e69-9162b149321d,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
gentamicin,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.91, CI[0.87, 0.95]",True,,1310569,1310569.3,,,202503101,c31bf976-d350-4d62-8d27-8962b681bdae,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
imipenem,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.98]",True,,1310569,1310569.3,,,202503101,0bcaabcb-35a5-4e5b-b066-fecb16536cc3,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
levofloxacin,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310569,1310569.3,,,202503101,edd57be3-064b-4c2a-baf9-86df9aaf161a,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
meropenem,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.99]",True,,1310569,1310569.3,,,202503101,6996fa75-2d97-486d-af79-39a7869ee161,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
ampicillin/sulbactam,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.93, CI[0.89, 0.97]",True,,1310569,1310569.3,,,202503101,7b06037d-b1dd-43f2-8791-1657ce6926cf,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
tetracycline,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310569,1310569.3,,,202503101,1a9b6850-2af3-4b28-b4ba-9f4e0313e850,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Resistant,,,,,,,
tobramycin,Acinetobacter baumannii 1043903,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.86, 0.91]",True,,1310569,1310569.3,,,202503101,6bb9eaef-2741-4ffe-b7b1-b7fe99fdd183,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659629301800,Susceptible,,,,,,,
imipenem,Acinetobacter baumannii 781407,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310599,1310599.3,,,,1ca8680a-45bd-4359-a5ec-b7adab80c8e3,2017-01-22T22:48:28.544Z,2017-01-22T22:48:28.544Z,1818811107821748200,Susceptible,,[27458211],,,,CLSI,2008.0
carbapenem,Acinetobacter baumannii 781407,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310599,1310599.3,,,,a01c5082-3672-4d7c-9fff-bb0efd2c114b,2016-05-24T20:03:08.830Z,2016-05-24T20:03:08.830Z,1818811486909235200,Susceptible,,[27458211],,,,,
amikacin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,8.0,1310599,1310599.3,8.0,mg/L,202503101,140dd6cc-a226-4e5d-9914-64c3f50feaa8,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
ampicillin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.01]",True,32.0,1310599,1310599.3,32.0,mg/L,202503101,78d471e6-b38c-4840-9271-14675ed65cc3,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
aztreonam,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.90, CI[0.89, 0.92]",True,16.0,1310599,1310599.3,16.0,mg/L,202503101,adc8cfdf-4553-48c6-bb19-0de541198251,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
ceftazidime,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.87, CI[0.83, 0.91]",True,8.0,1310599,1310599.3,8.0,mg/L,202503101,f8055e19-5d5e-4c59-b905-2bed4bf5d17a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
cefazolin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.97, 1.00]",True,64.0,1310599,1310599.3,64.0,mg/L,202503101,9d36eae3-c665-49af-a69f-7f1334051ece,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
ciprofloxacin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.98, CI[0.97, 0.99]",True,0.5,1310599,1310599.3,0.5,mg/L,202503101,9f732374-f9ae-4988-9791-bbc4e3663b29,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
ceftriaxone,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.99, 1.00]",True,16.0,1310599,1310599.3,16.0,mg/L,202503101,00a84929-4972-42fb-bcf8-e45ebda5ed40,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
cefotaxime,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.97, CI[0.95, 1.00]",True,32.0,1310599,1310599.3,32.0,mg/L,202503101,f81c8e0d-8bd7-4995-bf14-68a9d55cc38f,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
cefoxitin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 1.00, CI[1.00, 1.00]",True,64.0,1310599,1310599.3,64.0,mg/L,202503101,872aff32-2b99-48f1-a84f-55e88d8944c7,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
gentamicin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.97, CI[0.95, 0.99]",True,2.0,1310599,1310599.3,2.0,mg/L,202503101,cd0addfb-b834-4341-9e1d-2138d00627e5,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
imipenem,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.92, CI[0.88, 0.96]",True,1.0,1310599,1310599.3,1.0,mg/L,202503101,7f8e3371-f66d-4a8e-843e-87b4c5eceab8,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
levofloxacin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.91, 0.99]",True,1.0,1310599,1310599.3,1.0,mg/L,202503101,61cd7e48-03b7-438a-8754-e5d08439e249,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
meropenem,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.89, CI[0.85, 0.92]",True,0.5,1310599,1310599.3,0.5,mg/L,202503101,41cb9881-a5d7-47b0-887b-ddde7c4c8604,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
nitrofurantoin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 1.00, CI[1.00, 1.00]",True,512.0,1310599,1310599.3,512.0,mg/L,202503101,e6575c5c-90ff-45aa-8ea4-74e6ef424070,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
ampicillin/sulbactam,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.91, CI[0.87, 0.96]",True,4.0,1310599,1310599.3,4.0,mg/L,202503101,0a0c2710-6c57-4f75-a0d2-25d871034f9c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100898009000,,,,,,,,
tetracycline,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.96, CI[0.94, 0.99]",True,4.0,1310599,1310599.3,4.0,mg/L,202503101,e22d9ac6-3805-4e0a-9c6c-2c8ae578da7b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100899057700,,,,,,,,
tobramycin,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.96]",True,4.0,1310599,1310599.3,4.0,mg/L,202503101,d5ddb5bc-30fd-45a9-9aa6-b4954ab49b33,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100899057700,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 781407,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.71, CI[0.66, 0.76]",True,2.0,1310599,1310599.3,2.0,mg/L,202503101,1c098704-ba20-4758-9906-bf239d59d4a5,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540430646640600,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.80, 0.97]",True,,1310599,1310599.3,,,202503101,902b4974-e46f-4984-8434-5b3a6647aa4d,2025-07-14T21:17:14.806Z,2025-07-14T21:17:14.806Z,1840540468468777000,Susceptible,,,,,,,
amikacin,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.91, 0.98]",True,,1310599,1310599.3,,,202503101,a9f309e9-0b95-40d2-b473-abbb549a6378,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659655516200,Susceptible,,,,,,,
ceftazidime,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.90, CI[0.86, 0.94]",True,,1310599,1310599.3,,,202503101,2a11a59c-8e9e-4310-9422-bfdeb3861f7d,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
ciprofloxacin,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.95, CI[0.91, 0.99]",True,,1310599,1310599.3,,,202503101,6223915c-f213-4bf2-9a30-474df0f20af2,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
gentamicin,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.91, CI[0.87, 0.95]",True,,1310599,1310599.3,,,202503101,5317b60a-df43-4541-bceb-7e176d011404,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
imipenem,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.98]",True,,1310599,1310599.3,,,202503101,b8aa9f74-858f-4aa8-aa1b-0f00bb5f234d,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
levofloxacin,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310599,1310599.3,,,202503101,922399b9-cdb6-4fd3-9df9-1bc824493fac,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
meropenem,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.99]",True,,1310599,1310599.3,,,202503101,6d6fa12d-39c5-4987-b7db-992a9e740e23,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
ampicillin/sulbactam,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.93, CI[0.89, 0.97]",True,,1310599,1310599.3,,,202503101,d554ac98-ce0d-4d90-9055-6efac913028b,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
tetracycline,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310599,1310599.3,,,202503101,5fa3842d-42a1-4607-a15f-4f17a3e367f8,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
tobramycin,Acinetobacter baumannii 781407,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.86, 0.91]",True,,1310599,1310599.3,,,202503101,abae03c9-e1ee-4c31-a67f-964c46c42467,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659656564700,Susceptible,,,,,,,
imipenem,Acinetobacter baumannii 1462234,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310646,1310646.3,,,,85cb05de-ec92-47fc-bb1a-a95b135020b4,2017-01-22T22:48:28.544Z,2017-01-22T22:48:28.544Z,1818811409960534000,Resistant,,[27458211],,,,CLSI,2008.0
carbapenem,Acinetobacter baumannii 1462234,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310646,1310646.3,,,,aedc6fef-6dfc-4304-8e2a-472fb7aa9382,2016-05-24T20:03:08.830Z,2016-05-24T20:03:08.830Z,1818811530598154200,Resistant,,[27458211],,,,,
amikacin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,7e1cab0e-150c-4e75-a420-80afb88ab87c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
ampicillin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.01]",True,32.0,1310646,1310646.3,32.0,mg/L,202503101,4afb039e-ae0c-4e3d-9c62-14df89852d7f,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
aztreonam,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.90, CI[0.89, 0.92]",True,32.0,1310646,1310646.3,32.0,mg/L,202503101,f84ce49f-d9f2-4ccf-86f2-5caa3c5996e7,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
ceftazidime,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.87, CI[0.83, 0.91]",True,32.0,1310646,1310646.3,32.0,mg/L,202503101,5e475d94-f411-4c15-bd36-891dfc869870,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
cefazolin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.97, 1.00]",True,64.0,1310646,1310646.3,64.0,mg/L,202503101,dd9d483e-5950-4901-a0ae-7e9685253e92,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
ciprofloxacin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.98, CI[0.97, 0.99]",True,4.0,1310646,1310646.3,4.0,mg/L,202503101,481d8ef2-35c8-47d6-9e28-3a13318f86f3,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
ceftriaxone,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.99, 1.00]",True,32.0,1310646,1310646.3,32.0,mg/L,202503101,a618407d-e48f-49b1-8400-432537da2fb8,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
cefotaxime,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.97, CI[0.95, 1.00]",True,32.0,1310646,1310646.3,32.0,mg/L,202503101,62f003a4-6e60-448f-b593-4191068c654c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
cefoxitin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 1.00, CI[1.00, 1.00]",True,64.0,1310646,1310646.3,64.0,mg/L,202503101,12fd92c1-5c7c-4e98-ac97-bb92b0c861f6,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
gentamicin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.97, CI[0.95, 0.99]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,210fbdc8-c40e-4c12-8cb7-28db31931d9b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
imipenem,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.92, CI[0.88, 0.96]",True,2.0,1310646,1310646.3,2.0,mg/L,202503101,1a7b320e-abab-43a4-8cbe-58aeae9044a3,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
levofloxacin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.91, 0.99]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,fbf9f96b-60b1-427f-aebc-6801de9a4f3f,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
meropenem,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.89, CI[0.85, 0.92]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,2ca15b67-c524-4290-880e-f7942ce79ff1,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
nitrofurantoin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 1.00, CI[1.00, 1.00]",True,512.0,1310646,1310646.3,512.0,mg/L,202503101,e1fca7dd-968b-41b5-aba0-42bb01fcdd99,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
ampicillin/sulbactam,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.91, CI[0.87, 0.96]",True,16.0,1310646,1310646.3,16.0,mg/L,202503101,3c7c65a7-7d95-4817-97e3-8334d69f4751,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
tetracycline,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.96, CI[0.94, 0.99]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,b1e597b9-508e-4548-9d2e-d102e8ad80a3,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
tobramycin,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.96]",True,2.0,1310646,1310646.3,2.0,mg/L,202503101,4bd8ffde-d150-47ce-b844-85e1e772be8a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100947292200,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 1462234,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.71, CI[0.66, 0.76]",True,8.0,1310646,1310646.3,8.0,mg/L,202503101,9d2995d3-5cb7-4c30-be09-7b440e01f7f2,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540430650835000,,,,,,,,
trimethoprim/sulfamethoxazole,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.80, 0.97]",True,,1310646,1310646.3,,,202503101,b0bb133b-c1f8-45c9-808f-26bcb72db4df,2025-07-14T21:17:14.806Z,2025-07-14T21:17:14.806Z,1840540468474019800,Resistant,,,,,,,
amikacin,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.91, 0.98]",True,,1310646,1310646.3,,,202503101,65e413d2-9f6e-4e7f-bd8f-c68efd6686b8,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Susceptible,,,,,,,
ceftazidime,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.90, CI[0.86, 0.94]",True,,1310646,1310646.3,,,202503101,2482ba25-36ae-4c2f-b765-9a001ee0fe5b,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
ciprofloxacin,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.95, CI[0.91, 0.99]",True,,1310646,1310646.3,,,202503101,61229be6-5487-4268-a5bc-87b5b2dbc795,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
gentamicin,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.91, CI[0.87, 0.95]",True,,1310646,1310646.3,,,202503101,22b39c01-5ced-46fe-93bd-c6552037ce9c,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
imipenem,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.98]",True,,1310646,1310646.3,,,202503101,351e530a-be4e-46ba-8694-072ee7846ab1,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
levofloxacin,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310646,1310646.3,,,202503101,f11d9cce-bbd2-40b8-ad97-a2c5ef8a68e4,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
meropenem,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.94, CI[0.90, 0.99]",True,,1310646,1310646.3,,,202503101,568b6a8d-18d6-40ab-96cf-84de6550e7a2,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
ampicillin/sulbactam,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.93, CI[0.89, 0.97]",True,,1310646,1310646.3,,,202503101,dfeddaaa-e72c-4ea5-b893-db1bf5ba2400,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Susceptible,,,,,,,
tetracycline,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.96, CI[0.92, 0.99]",True,,1310646,1310646.3,,,202503101,5319b1e6-b09d-4a2c-8b14-8d00aec354fb,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Resistant,,,,,,,
tobramycin,Acinetobacter baumannii 1462234,Computational Method,SIR XGBoost Model,PATRIC,"F1 score: 0.88, CI[0.86, 0.91]",True,,1310646,1310646.3,,,202503101,129519e0-4f2a-4fee-865d-768e4c3105fa,2025-07-14T21:17:14.835Z,2025-07-14T21:17:14.835Z,1837658659692216300,Susceptible,,,,,,,
imipenem,Acinetobacter baumannii 1440750,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310663,1310663.3,,,,dce78258-5ec0-476c-a971-77ad9c4c7b6b,2017-01-22T22:48:28.544Z,2017-01-22T22:48:28.544Z,1818811667068223500,Resistant,,[27458211],,,,CLSI,2008.0
carbapenem,Acinetobacter baumannii 1440750,Laboratory Method,,PATRIC@patricbrc.org,,True,,1310663,1310663.3,,,,d32d7854-44d7-401f-aabd-ca7a323bb810,2016-05-24T20:03:08.830Z,2016-05-24T20:03:08.830Z,1818811637881110500,Resistant,,[27458211],,,,,
amikacin,Acinetobacter baumannii 1440750,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,8.0,1310663,1310663.3,8.0,mg/L,202503101,8594c268-ed8b-4642-abeb-e350e858c426,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100964069400,,,,,,,,
ampicillin,Acinetobacter baumannii 1440750,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.01]",True,32.0,1310663,1310663.3,32.0,mg/L,202503101,0510931d-5f38-403e-a0ad-22fe37ccbc72,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657100965118000,,,,,,,,
